Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_PW,Tot_SC_PW,Tot_ST_PW,Tot_BC_PW,Tot_OC_PW,Tot_LW,Tot_SC_LW,Tot_ST_LW,Tot_BC_LW,Tot_OC_LW
2025,10,KHAMMAM,KHAMMAM (R),Thanikella,2205147,Bhagyathanda,4,0,4,0,0,1,0,1,0,0
2025,10,KHAMMAM,KHAMMAM (R),Thanikella,2205154,Gaddalagudem,5,0,0,5,0,3,0,0,3,0
2025,10,KHAMMAM,KHAMMAM (R),Thanikella,2205247,Uppalachelaka II,6,0,6,0,0,7,0,7,0,0
2025,10,WANAPARTHY,WANAPARTHY,Kadukuntla,1419068,Kishtagiri,8,0,0,7,1,2,0,0,2,0
2025,10,WANAPARTHY,WANAPARTHY,Kadukuntla,1419059,Kadukuntla-5,2,1,0,1,0,2,0,0,1,1
2025,10,WANAPARTHY,WANAPARTHY,Kadukuntla,1419066,Pedagudem-5,3,0,0,3,0,1,0,0,1,0
2025,10,KHAMMAM,KHAMMAM (R),M.V.Palem,2205054,Thanagampadu,1,0,0,1,0,5,1,0,4,0
2025,10,WANAPARTHY,WANAPARTHY,Gopalpet,1417117,Edutla-I,5,0,0,5,0,1,0,0,0,1
2025,10,KHAMMAM,KHAMMAM (R),Mudigonda,2205077,Madhapuram - 1,3,2,0,1,0,7,3,0,3,1
2025,10,NALGONDA,DAMERCHERLA,Dilawarpur,2307191,Kethavath Thanda,3,0,3,0,0,0,0,0,0,0
2025,10,KHAMMAM,KHAMMAM (R),Chirumarri,2205277,Kodandaramapuram,1,0,0,1,0,1,0,0,1,0
2025,10,NALGONDA,DAMERCHERLA,Damaracherla,2307198,GANDHINAGAR,4,1,0,2,1,2,0,0,2,0
2025,10,WANAPARTHY,WANAPARTHY,Pamreddypally,1419159,Gatlakhanapur-1,2,1,0,1,0,2,1,0,1,0
2025,10,RANGAREDDY,AMANGAL,Madgul,1402111,Nagilla-III,6,4,2,0,0,5,5,0,0,0
2025,10,RANGAREDDY,AMANGAL,Talakondapalle,1402118,Talakondapally-III,7,0,0,7,0,3,1,0,2,0
2025,10,RANGAREDDY,AMANGAL,Talakondapalle,1402120,Padkal-I,5,3,0,1,1,11,6,0,5,0
2025,10,NARAYANPET,MADDUR,kosgi,1411089,Kosgi XIII,15,4,0,8,3,5,1,0,4,0
2025,10,SIDDIPET,GAJWEL,ahmadipoor,1702239,Ahmadipoor-III,7,1,0,6,0,7,0,0,5,2
2025,10,JOGULAMBA-GADWAL,MANOPADU,Itikyal,1416169,Nakkalapally,13,0,0,12,1,0,0,0,0,0
2025,10,KHAMMAM,MADHIRA,WYRA 1,2210096,Thatipudi - II,6,5,0,1,0,1,0,0,1,0
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,Erragadda,1513120,Indiragandhipuram-III,7,0,0,0,7,3,0,0,0,3
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,Erragadda,1601010,Alanthota bavi,10,6,0,2,2,2,0,0,2,0
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,Erragadda,1601060,B Shankarlal nagar I,12,4,0,5,3,5,1,0,3,1
2025,10,JOGULAMBA-GADWAL,MANOPADU,Jallapur,1416219,Narayanapuram II,5,0,0,5,0,7,2,0,5,0
2025,10,SURYAPET,TUNGATURTI,Thungathurthy,2318027,Thungathurthy-I,5,3,0,2,0,4,3,0,1,0
2025,10,SURYAPET,TUNGATURTI,Thungathurthy,2318042,Thun gathurthy-1,8,0,0,7,1,8,0,0,8,0
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,Erragadda,1513155,Sri sai nagar,13,6,0,5,2,10,4,0,5,1
2025,10,JOGULAMBA-GADWAL,MANOPADU,Waddepally,1416119,Paipad-I,12,1,0,11,0,5,0,0,5,0
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318092,Kodur,2,0,0,1,1,0,0,0,0,0
2025,10,MEDAK,NARSAPUR,Narsapur,1705112,Narsapur-IV,9,2,0,7,0,5,0,1,3,1
2025,10,SURYAPET,CHIVEMLA,Tallasingaram,2318228,Miryala,6,0,0,5,1,2,0,0,2,0
2025,10,HYDERABAD,CHARMINAR,Saidabad,1603117,Asam ghad-I,2,1,0,0,1,0,0,0,0,0
2025,10,HYDERABAD,CHARMINAR,Saidabad,1603118,Asam ghad-II,9,4,0,2,3,1,0,0,0,1
2025,10,HYDERABAD,CHARMINAR,Saidabad,1603131,N.R.S.R.nagar-II,7,0,0,5,2,4,1,0,0,3
2025,10,SIDDIPET,SIDDIPET,Mundrai,1710234,PALAMAKULA-III,8,0,0,8,0,3,0,0,3,0
2025,10,MAHABUBABAD ,THORRUR,Ammapuram,2110266,Vellikatte - 3,3,0,0,3,0,3,0,0,3,0
2025,10,MAHABUBABAD ,THORRUR,Ammapuram,2110332,Ganta Nokula Thanda,1,0,1,0,0,1,0,1,0,0
2025,10,SIDDIPET,SIDDIPET,Narayanaraopet,1710119,MATINDLA,6,0,0,6,0,2,0,0,2,0
2025,10,SURYAPET,HUZURNAGAR,Keethavarigudem,2305132,Tallamalkapuram-1,3,0,0,3,0,1,0,0,1,0
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405115,S.C.WADA-II,5,5,0,0,0,5,5,0,0,0
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405117,Upparipeta,10,0,0,10,0,4,0,0,4,0
2025,10,SURYAPET,HUZURNAGAR,Lingagiri,2305030,Srinivasapuram - II,8,4,0,4,0,6,4,0,2,0
2025,10,SURYAPET,HUZURNAGAR,Lingagiri,2305032,Amaravaram-2,10,1,0,9,0,6,1,0,5,0
2025,10,SURYAPET,HUZURNAGAR,Mattampalle,2305215,Mattampally-6,6,0,0,5,1,3,0,0,1,2
2025,10,KHAMMAM,KHAMMAM (U),Gopalpuram,2206196,Gopalapuram - II,9,3,3,3,0,4,2,1,1,0
2025,10,VIKARABAD,MARPALLY,patloor,1506059,Marpally - IV,4,2,0,2,0,2,2,0,0,0
2025,10,VIKARABAD,MARPALLY,patloor,1506074,Pilligundla,4,2,0,2,0,0,0,0,0,0
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405081,PULIKAL-I,8,0,0,8,0,5,0,0,5,0
2025,10,NAGARKURNOOL,BALMOOR,Balmoor,1420057,Ambagiri,9,0,8,1,0,0,0,0,0,0
2025,10,NAGARKURNOOL,BALMOOR,Balmoor,1420072,Chenchugudam,8,0,8,0,0,3,0,3,0,0
2025,10,NAGARKURNOOL,BALMOOR,Balmoor,1420091,Kondanagula --IV,6,0,0,5,1,3,0,0,3,0
2025,10,SURYAPET,HUZURNAGAR,Chilkur,2305066,Chilkuru-3,3,1,0,2,0,6,1,1,3,1
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Maldakal,1405015,MALDAKAL-V,5,0,0,5,0,2,0,0,2,0
2025,10,RANGAREDDY,AMANGAL,Karkalpahad,1402211,Nerellakollu thanda,2,0,2,0,0,1,0,1,0,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Bhoothpur,1407127,BHOOTHPUR-2,10,1,0,6,3,2,0,0,1,1
2025,10,HYDERABAD,CHARMINAR,Uppuguda,1603036,Uppuguda,11,6,0,4,1,5,4,0,1,0
2025,10,HYDERABAD,CHARMINAR,Uppuguda,1603227,Ahmed colony,8,0,0,1,7,3,0,0,0,3
2025,10,NALGONDA,ANUMULA,Parvedula,2314079,Pylon - VI,2,0,1,1,0,3,1,0,2,0
2025,10,NALGONDA,NAKREKAL,Kethepally,2311035,Chikatigudem -II(SC),2,2,0,0,0,2,2,0,0,0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401118,Venkateshwarlabai-I,6,6,0,0,0,2,2,0,0,0
2025,10,NALGONDA,ANUMULA,Haliya,2314086,Ali Nagar,6,1,0,1,4,2,0,0,2,0
2025,10,NALGONDA,ANUMULA,Mukundapur,2314186,Regulagadda,3,1,0,2,0,1,1,0,0,0
2025,10,NALGONDA,ANUMULA,Mukundapur,2314209,Julakantivarigudem,3,2,0,0,1,0,0,0,0,0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301184,Bondugulla-2,12,9,0,3,0,1,0,0,1,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Kothamolgara,1407157,KAPPETA-1,9,0,0,9,0,2,0,0,1,1
2025,10,KHAMMAM,KALLUR,Thallada,2204075,Thallada-2,5,2,0,2,1,1,1,0,0,0
2025,10,KHAMMAM,KALLUR,Thallada,2204077,Kistapuram,2,0,0,2,0,3,0,0,2,1
2025,10,KHAMMAM,KALLUR,Thallada,2204082,Billupadu-2,4,0,0,2,2,0,0,0,0,0
2025,10,KHAMMAM,KALLUR,Thallada,2204084,Billupadu-4,3,0,0,3,0,0,0,0,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Nazrulnagar,1913154,Sarasala,4,0,0,3,1,3,0,1,2,0
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Chinnaraspally,1913247,Bamanagar,13,5,3,5,0,0,0,0,0,0
2025,10,RANGAREDDY,AMANGAL,Akuthotapally,1402066,Akuthotapally-iii,4,0,0,4,0,3,0,0,3,0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Musapet,1407245,VEMULA-3,6,0,1,5,0,4,0,0,3,1
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Rajapet,2301029,Pamukunta-2,2,0,0,2,0,5,0,0,4,1
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Rajapet,2301030,Mallagudem,5,0,0,3,2,1,1,0,0,0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Mootakondur,2309067,Chada-2,3,0,0,3,0,3,0,0,3,0
2025,10,RANGAREDDY,AMANGAL,Arkapally,1402215,Palle thanda,0,0,0,0,0,0,0,0,0,0
2025,10,RANGAREDDY,AMANGAL,Arkapally,1402166,Andugula,0,0,0,0,0,0,0,0,0,0
2025,10,SURYAPET,CHIVEMLA,Durajpally,2317091,Kudakuda-I,19,2,0,13,4,4,0,0,2,2
2025,10,KHAMMAM,KALLUR,Chinthagudem,2204180,Kondurupadu-1,0,0,0,0,0,1,0,0,1,0
2025,10,KHAMMAM,KALLUR,Chinthagudem,2204329,L S Banjar,5,1,0,4,0,1,0,0,1,0
2025,10,NALGONDA,NAKREKAL,Akkenapally,2312125,Naibavi,4,0,0,3,1,1,0,0,1,0
2025,10,NALGONDA,NAKREKAL,Akkenapally,2312126,Nakkalapally,4,0,0,4,0,2,1,0,1,0
2025,10,NALGONDA,NAKREKAL,Akkenapally,2312225,Avulonibavi,1,0,0,1,0,0,0,0,0,0
2025,10,HYDERABAD,CHARMINAR,Uppuguda,1603018,Laxmi nagar,7,1,0,5,1,5,1,0,3,1
2025,10,NALGONDA,NAKREKAL,Perkakondaram,2311140,Chittaloor -II,3,3,0,0,0,1,1,0,0,0
2025,10,MAHABUBABAD ,THORRUR,Peddavangara,2108015,Peddavangara-III,4,0,1,3,0,3,0,0,3,0
2025,10,NIZAMABAD,BODHAN,Jankampet,1804119,Nehru Nagar-2,7,1,0,1,5,8,0,0,0,8
2025,10,KAMAREDDY,YELLAREDDY,Gandhari,1810200,Madhavapally,7,3,0,4,0,2,0,0,2,0
2025,10,MANCHERIAL,CHENNUR,Kistampet,1906015,Akkepally,5,0,4,1,0,2,0,1,1,0
2025,10,MANCHERIAL,CHENNUR,Chennur,1906012,Chintalagudem,5,0,0,4,1,1,0,0,1,0
2025,10,SURYAPET,KODAD,Nallabandagudem,2306026,Mangalithanda-II,3,0,3,0,0,0,0,0,0,0
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Raidurgham,1513003,Gowlidoddi,14,4,3,7,0,3,1,0,2,0
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Raidurgham,1513021,Bikshapathi Nagar,8,3,0,1,4,7,0,1,0,6
2025,10,MEDAK,MEDAK,Haveli Ghanpur,1704059,Shalipet,5,0,0,5,0,2,0,0,2,0
2025,10,KARIMNAGAR,HUZURABAD,Vavilala,2004080,Papakkapally-3,5,1,0,4,0,3,0,0,3,0
2025,10,KARIMNAGAR,HUZURABAD,Vavilala,2004083,Tanugula-1,4,0,0,4,0,1,0,0,1,0
2025,10,HYDERABAD,NAMPALLY,BAHADURPURA IV,1605123,Bilal Nagar,6,0,0,0,6,4,0,0,0,4
2025,10,BHADRADRI-KOTHAGUDEM,BURGAMPAHAD (T) ,m.p banjar,2203045,Oddugudem,0,0,0,0,0,0,0,0,0,0
2025,10,KHAMMAM,SATTUPALLI,Rudrakshapally,2219072,HANUMAN NAGAR,8,0,0,7,1,1,0,0,1,0
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Narsingi,1509060,Manikonda-2,13,1,0,11,1,6,1,0,4,1
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Narsingi,1509191,Vattinagula Pally,11,3,2,4,2,7,0,0,5,2
2025,10,MEDAK,MEDAK,Kulcharam,1704328,Achanapally Tanda,1,0,1,0,0,2,0,2,0,0
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Mailerdevpally,1509209,UdamGadda,14,9,0,3,2,9,8,0,0,1
2025,10,KARIMNAGAR,HUZURABAD,Jammikunta,2004198,Motkulagudem-3,4,3,0,1,0,4,4,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,BURGAMPAHAD (T) ,kalyanapuram,2203142,Jaggaram-Ii,2,0,2,0,0,7,1,5,1,0
2025,10,MEDAK,MEDAK,Nagarapanchayiti-II,1704009,Jambikunta - I,6,1,2,1,2,3,0,0,3,0
2025,10,RANGAREDDY,MAHESHWARAM,Maheshwaram,1505005,Naguladinne Thanda,7,0,7,0,0,10,0,9,1,0
2025,10,KHAMMAM,MADHIRA,WYRA 1,2210073,Wyra - 10,6,0,0,6,0,1,0,0,1,0
2025,10,MEDAK,NARSAPUR,Reddypally,1705272,Gemya  (ST),1,0,1,0,0,1,0,1,0,0
2025,10,MEDAK,NARSAPUR,Reddypally,1705089,P C Kunta,9,5,0,4,0,11,3,1,7,0
2025,10,MAHABUBNAGAR,JEDCHERLA,Badepally,1407005,VALMIKINAGAR,9,0,0,4,5,1,0,0,0,1
2025,10,SURYAPET,SURYAPET (U),Dasaigudem,2317046,KASARABAD-I,5,0,0,5,0,5,0,0,5,0
2025,10,MAHABUBNAGAR,JEDCHERLA,Kodugal,1407120,NELABANDA THANDA-2,2,0,2,0,0,1,0,1,0,0
2025,10,MAHABUBNAGAR,JEDCHERLA,Balanagar,1407337,VAILGADDA TANDA,2,0,2,0,0,1,0,1,0,0
2025,10,MAHABUBNAGAR,JEDCHERLA,Nerellapally,1407371,GEDIGUTTA TANDA,5,0,5,0,0,0,0,0,0,0
2025,10,SURYAPET,SURYAPET (U),Areahospital,2316097,Srisri Nagar,13,2,1,5,5,2,0,0,2,0
2025,10,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303027,M Mallepalli,10,0,0,10,0,4,0,1,3,0
2025,10,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303061,Pole Pally Ramnagar-II,6,4,0,2,0,3,0,0,2,1
2025,10,MAHABUBNAGAR,JEDCHERLA,Ranga Reddy Guda,1407303,ISLAVATH THANDA,4,0,4,0,0,0,0,0,0,0
2025,10,SURYAPET,SURYAPET (U),penpahad,2317297,Jangala padiga,14,13,0,1,0,2,2,0,0,0
2025,10,SURYAPET,SURYAPET (U),penpahad,2317182,Anantharam-III,12,8,0,4,0,0,0,0,0,0
2025,10,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303108,Venkepally thanda,2,0,2,0,0,1,0,1,0,0
2025,10,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316063,Sainikpuri Colony,1,0,0,1,0,12,6,0,3,3
2025,10,MAHABUBNAGAR,JEDCHERLA,Kavarampet,1407086,CHINNAPALLY,1,0,0,1,0,3,0,0,3,0
2025,10,KHAMMAM,KHAMMAM (R),Konijerla,2205134,Pathakacharam,0,0,0,0,0,3,0,0,3,0
2025,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901016,Dharloddi,1,0,1,0,0,1,0,1,0,0
2025,10,MANCHERIAL,BELLAMPALLI(U),Akenapally,1904074,Bhudakalan-I,7,1,3,3,0,0,0,0,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,BURUGUDA,1903023,Mothuguda -1,3,0,0,3,0,5,0,1,3,1
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916041,Navegaon -1,3,0,1,2,0,2,0,0,2,0
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916006,Edavelly -2,3,2,0,1,0,0,0,0,0,0
2025,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902102,Gandhinagar,24,5,8,6,5,3,0,0,0,3
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Karakagudem,2218152,Maddulagudem,2,0,2,0,0,4,0,4,0,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Karakagudem,2218187,Samathbattupalli-2,0,0,0,0,0,0,0,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Karakagudem,2218201,Vandera colony,0,0,0,0,0,0,0,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Samithisingaram,2218052,"New Pa,DMagudem",2,0,2,0,0,0,0,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Pinapaka,2218101,Botigudem,2,0,1,1,0,2,0,1,1,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Manuguru,2218001,Adarshnagar,11,1,4,4,2,1,0,1,0,0
2025,10,YADADRI-BHUVANGIRI,MOTHKUR (R),Addagudur,2309036,Choullaramaram-1,3,2,0,1,0,2,2,0,0,0
2025,10,NALGONDA,KONDAMALLEPALLY,Kondamallapally,2304020,Mallepally -I,10,6,0,1,3,3,2,0,1,0
2025,10,WARANGAL,WARDHANNAPETA,Parvathagiri,2115085,Chinthanekkonda-II,5,3,0,2,0,3,3,0,0,0
2025,10,WARANGAL,WARANGAL(U),Khilla Warangal,2114099,W Fort -4,6,4,0,2,0,2,1,0,1,0
2025,10,NALGONDA,KONDAMALLEPALLY,Kondamallapally,2304306,Pendlipakala,10,2,0,8,0,4,1,0,3,0
2025,10,ADILABAD,BOATH,WANKIDI,1905071,Kishtapur,4,0,0,4,0,0,0,0,0,0
2025,10,NIZAMABAD,BHEEMGAL,yergatla,1803136,Gummiriyal-2,8,2,0,6,0,2,2,0,0,0
2025,10,NIZAMABAD,BHEEMGAL,yergatla,1803259,Thorthi (B.C Colony),0,0,0,0,0,2,1,0,1,0
2025,10,ADILABAD,BOATH,WANKIDI,1905314,Addala Thimmapur,3,1,2,0,0,0,0,0,0,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,kalwakurthy,1408009,Vidyanagar-I,11,2,0,5,4,14,5,1,7,1
2025,10,ADILABAD,BOATH,GOCONDA,1905207,Umarada-B,1,0,1,0,0,3,0,3,0,0
2025,10,ADILABAD,BOATH,Dhannur,1905016,Pochera-II,3,0,1,2,0,4,0,0,2,2
2025,10,ADILABAD,BOATH,Dhannur,1905275,Mandaboguda,1,0,1,0,0,0,0,0,0,0
2025,10,NIZAMABAD,BHEEMGAL,Gadkole,1803068,Pandhi Madugu-2,4,0,4,0,0,4,0,4,0,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,MARCHALA,1408218,Yellikatta Thanda,0,0,0,0,0,0,0,0,0,0
2025,10,NIZAMABAD,BHEEMGAL,Morthad,1803170,Palem,7,0,0,6,1,4,0,0,2,2
2025,10,NAGARKURNOOL,KALAWAKURTHY,Jupally,1408286,Bommalagudesalu,1,1,0,0,0,1,1,0,0,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,CHARAKONDA,1408145,Charakonda-IV,4,0,0,4,0,5,0,0,5,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,Jupally,1408252,Padamati thanda,0,0,0,0,0,3,0,3,0,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,Peddapur,1408077,Kotra-I,7,0,0,5,2,6,0,0,6,0
2025,10,ADILABAD,BOATH,WAIPET,1914138,Mallapur,2,0,2,0,0,1,0,1,0,0
2025,10,ADILABAD,BOATH,DEGAMA,1905280,Gonduguda,3,0,3,0,0,0,0,0,0,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,urkonda,1408213,Ippapahad,4,3,0,1,0,6,2,0,4,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,RAGUPATHI PET,1408043,Elikal-II,5,3,0,2,0,3,3,0,0,0
2025,10,NALGONDA,DEVARAKONDA,CHANDAMPETA,2304148,Building Thanda-2,4,0,4,0,0,1,0,1,0,0
2025,10,MAHABUBABAD ,GUDUR,Gudur,2105004,Chinnayellapur,1,0,0,1,0,1,0,0,1,0
2025,10,MAHABUBABAD ,GUDUR,Gudur,2105011,Brahmanapally,6,2,2,2,0,5,3,1,1,0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Rangapuram,1504149,Guttakindi Thanda,5,0,5,0,0,1,0,1,0,0
2025,10,MEDAK,RAMAYAMPET,Masaipet,1708023,Masaiapet-II,5,1,0,2,2,5,1,0,3,1
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Ramchandrapur,1412079,Machanplly-4,4,0,0,4,0,2,0,0,2,0
2025,10,SIDDIPET,DUBBAK,Doulthabad,1702193,Doulthabad-III,4,0,0,4,0,3,0,0,3,0
2025,10,SIDDIPET,DUBBAK,Doulthabad,1702207,Dommata-III,7,7,0,0,0,4,3,1,0,0
2025,10,HANMAKONDA,HANAMKONDA (U),Inavolu,2115257,VADDERAGUDEM,4,0,0,4,0,5,1,0,4,0
2025,10,KARIMNAGAR,GANGADHARA,Ramadugu,2002088,Laxmipoor-2,1,0,0,1,0,2,2,0,0,0
2025,10,RAJANNA-SIRICILLA,SIRICILLA,Yellareddypet,2014113,BOPPAPOOR -1,4,0,0,4,0,4,0,0,3,1
2025,10,RAJANNA-SIRICILLA,SIRICILLA,Yellareddypet,2014120,BANDALINGAMPELLI -2,5,0,0,4,1,0,0,0,0,0
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Kamalapur,2004160,Kamalapur-5,7,0,0,7,0,3,0,0,3,0
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Bheemaram,2106283,Chinthagattu-3,3,1,0,1,1,3,0,0,3,0
2025,10,MAHABUBABAD ,DORNAKAL,Kuravi,2118208,Thirumala Puram -I,3,0,0,3,0,1,1,0,0,0
2025,10,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,Kodavatancha,2113085,Repaka - I,2,0,0,2,0,2,1,0,1,0
2025,10,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,Kodavatancha,2113092,Dammannapet - I,4,2,0,2,0,2,2,0,0,0
2025,10,JAGITYAL,DHARMAPURI,Velgatoor-I,2015106,Muthunur -1,3,0,0,3,0,4,0,0,4,0
2025,10,SURYAPET,HUZURNAGAR,Lingagiri,2305036,Lakkavaram-1,4,0,0,3,1,4,0,0,4,0
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Peddapally,1405043,BIJJARAM-III,11,10,1,0,0,1,1,0,0,0
2025,10,KHAMMAM,KHAMMAM (U),Raghunathapalem,2206150,Regulachelaka,3,1,0,2,0,4,1,0,3,0
2025,10,KHAMMAM,KHAMMAM (U),Raghunathapalem,2206171,Chimmapudi,8,0,0,7,1,5,0,0,5,0
2025,10,SURYAPET,HUZURNAGAR,Huzur Nagar,2305018,Magdumnagar,1,1,0,0,0,4,3,0,1,0
2025,10,NAGARKURNOOL,BALMOOR,Uppununthala,1420019,Rangampeta,1,0,0,1,0,0,0,0,0,0
2025,10,VIKARABAD,MARPALLY,patloor,1506073,Thumalapally,5,1,0,3,1,0,0,0,0,0
2025,10,SURYAPET,HUZURNAGAR,Garidepalle,2305261,Somlathanda,1,0,1,0,0,2,0,2,0,0
2025,10,SURYAPET,HUZURNAGAR,Garidepalle,2305086,Garidepally-1,5,0,0,4,1,1,0,0,1,0
2025,10,SURYAPET,HUZURNAGAR,Garidepalle,2305104,Ponugodu-2,6,3,0,3,0,1,0,0,1,0
2025,10,VIKARABAD,MARPALLY,mominpet,1506005,Chandrayanpally,4,0,0,4,0,5,4,0,1,0
2025,10,NAGARKURNOOL,BALMOOR,Peratuvanipally,1420037,Raiched,4,2,0,2,0,1,0,0,1,0
2025,10,NAGARKURNOOL,BALMOOR,Balmoor,1420087,Kondanaguala -I,6,0,0,4,2,0,0,0,0,0
2025,10,SURYAPET,HUZURNAGAR,Penchikaldinna,2305154,Penchikaldinna-II,9,3,0,6,0,3,2,0,1,0
2025,10,NAGARKURNOOL,BALMOOR,Ambatipally,1420126,Ausalikunta-I,7,5,0,2,0,0,0,0,0,0
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405111,THUMKUNTA-II,5,5,0,0,0,0,0,0,0,0
2025,10,VIKARABAD,MARPALLY,bantaram,1506123,Salbathapoor - II,5,5,0,0,0,1,1,0,0,0
2025,10,KHAMMAM,KHAMMAM (U),Ballepally,2206189,Venugopal Nagar - II,5,2,1,2,0,4,2,1,1,0
2025,10,NIRMAL,KHANAPUR,Kaddampeddur,1908178,Petharpu,12,10,2,0,0,0,0,0,0,0
2025,10,NIRMAL,KHANAPUR,Kaddampeddur,1908293,Peddurlambaditanda,2,0,2,0,0,4,0,4,0,0
2025,10,JAGITYAL,JAGITYAL,Polasa,2005127,Laxmipoor V,2,0,0,2,0,3,0,0,2,1
2025,10,JAGITYAL,JAGITYAL,mothe ,2005091,Mothe II,9,0,0,6,3,13,1,0,12,0
2025,10,JAGITYAL,JAGITYAL,mothe ,2005093,Govindupalli,10,2,0,7,1,7,0,0,7,0
2025,10,NIRMAL,KHANAPUR,surjapur,1908027,Bavapur( R ),6,4,0,2,0,2,2,0,0,0
2025,10,JAGITYAL,JAGITYAL,thatipally,2005078,Chelgal V,11,6,0,4,1,3,3,0,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,JAINOOR,Kanchanpally,1917253,Ghumnoor K,2,0,2,0,0,2,0,2,0,0
2025,10,SIDDIPET,CHERIAL,Cherial,2101057,Gurjakunta - II,3,0,0,3,0,8,0,0,8,0
2025,10,SIDDIPET,CHERIAL,Maddur,2101106,Rebarthy - II,2,0,0,2,0,3,0,0,3,0
2025,10,WARANGAL,NARSAMPET,MADANNAPET,2112051,Ippal Thanda,8,0,8,0,0,3,0,3,0,0
2025,10,WARANGAL,NARSAMPET,MADANNAPET,2112053,Kondasamudram Thanda,5,0,5,0,0,0,0,0,0,0
2025,10,KAMAREDDY,BANSWADA,Birkur,1802120,Mallapoor,7,1,0,5,1,4,0,0,4,0
2025,10,MAHABUBABAD ,DORNAKAL,Gollacharla,2118069,Chatharu Thanda,3,0,3,0,0,2,0,2,0,0
2025,10,SANGAREDDY,JOGIPET,Doulathabad,1705020,Doulthabad-I,12,2,0,8,2,1,0,0,1,0
2025,10,WARANGAL,NARSAMPET,MANGALAVARIPET,2105099,Bodiya thanda,8,0,3,5,0,1,0,1,0,0
2025,10,WARANGAL,NARSAMPET,MANGALAVARIPET,2105101,K M thanda,6,0,6,0,0,3,1,2,0,0
2025,10,JAGITYAL,DHARMAPURI,RACHAPALLY,2005242,Rachapally II,8,0,0,8,0,2,0,0,2,0
2025,10,NIZAMABAD,ARMOOR,Nandipet,1801067,Koulpoor,15,3,4,7,1,1,1,0,0,0
